Stat_ID,MONLOC_AB,DataLoggerLineName,Stat_DATE,ActivityIdentifier,ActivityMediaName,CharacteristicName,StatMEASURE,ResultMeasureUnitCode,DataType,UseForCalc,StatisticalBaseCode,TimeBasisName,NumResults,COMMENTS,CreatedDateTime,LastChangeDate,ActivityInTWQD
0071850D-92A9-4079-8D86-497A0E830150,SNIDERTH1,20386526,9/3/2021,SNIDERTH1_20210903_2021Sum_TS,Water,"Temperature, water",11.3738,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
0076C8EB-CE57-4545-A4D1-95D46A90FE74,ROCKTH1,20386552,6/29/2021,ROCKTH1_20210629_2021Sum_TS,Water,"Temperature, water",15.318,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
0076E46A-4FF9-46FA-B2D0-8777F8BE560E,CHALATH1,20386540,7/9/2022,CHALATH1_20220709_2022Sum_TS,Water,"Temperature, water",14.505,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
007909F8-6CD2-4848-AF64-EADFD44A1A1F,GOODTH1,21119082,7/25/2021,GOODTH1_20210725_2021Sum_TS,Water,"Temperature, water",17.3612,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
0079A08F-C8A6-4CF9-9828-B0811E5B7A1F,EFKALTH1,21119060,4/7/2022,EFKALTH1_20220407_2021Fall_TS,Water,"Temperature, water",6.97927,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
007A67DA-0B47-4B51-96CA-80051A2BC23E,MTTOMTH1,20386552,8/31/2022,MTTOMTH1_20220831_2022Sum_TS,Water,"Temperature, water",12.92,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
007B69EC-2B88-4EE4-B35D-D04FD870A7E9,WFIRONMTH1,20386528,7/7/2022,WFIRONMTH1_20220707_2022Sum_TS,Water,"Temperature, water",11.9699,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
007C3BD8-F7BE-4895-AA82-DC2657E9C5CF,CHALATH1,20386540,7/4/2022,CHALATH1_20220704_2022Sum_TS,Water,"Temperature, water",12.389,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
007CC3EE-30A4-4A60-BB5E-7CD7C849783F,CHALATH1,21119069,4/1/2022,CHALATH1_20220401_2021Fall_TS,Water,"Temperature, water",8.81019,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
007D1E8A-F7B7-49F1-8D71-3A372CCD11AB,CEDARTH2,21119083,10/27/2021,CEDARTH2_20211027_2021Fall_TS,Water,"Temperature, water",10.0145,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
007D6178-C1E2-4FE8-BE59-22D787A73748,GOODTH1,21119074,5/8/2022,GOODTH1_20220508_2021Fall_TS,Water,"Temperature, water",7.77706,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
007E3203-0E57-48E1-B886-BE6A60A1992A,WILLOBTH1,21119077,10/10/2021,WILLOBTH1_20211010_2021Fall_TS,Water,"Temperature, water",10.1861,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
007FA0E8-6966-449D-B008-F4E196417745,WILLOBTH1,21119023,9/9/2022,WILLOBTH1_20220909_2022Sum_TS,Water,"Temperature, water",14.0793,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00800112-49E2-47C7-876A-7F6FA501985E,OWLTH2,21119067,7/10/2022,OWLTH2_20220710_2022Sum_TS,Water,"Temperature, water",10.8081,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
0080B72A-0711-4165-8B9E-204A39181484,GOODTH1,21119074,3/28/2022,GOODTH1_20220328_2021Fall_TS,Water,"Temperature, water",8.69159,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00818979-9A5B-4FDD-AEDB-20F5DE47DCC8,OWLTH1,21119065,9/11/2022,OWLTH1_20220911_2022Sum_TS,Water,"Temperature, water",13.1843,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
0081CD01-428C-40F6-9539-662A4B33F6BD,ELKTH2,20651383,11/17/2021,ELKTH2_20211117_2021Fall_TS,Water,"Temperature, water",7.96597,deg C,Calculated,1,Daily Maximum,1 Day,73,NULL,09:04.6,24:59.6,NULL
0082052A-184D-43ED-A925-8039DE1B6FC2,CRIPPTH1,20651387,5/15/2022,CRIPPTH1_20220515_2022Sum_TS,Water,"Temperature, water",7.53697,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
008225CE-37AC-48E0-9516-2028FFCB1557,LOSTTH1,21119070,7/14/2022,LOSTTH1_20220714_2022Sum_TS,Water,"Temperature, water",14.6477,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
008364E9-728E-4F23-9032-F54721BFBE9A,WFKALTH1,21119058,3/13/2022,WFKALTH1_20220313_2021Fall_TS,Water,"Temperature, water",6.80154,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00856958-F30D-4A7A-9237-0F80B2C34697,BRADENTH1,20386542,6/16/2022,BRADENTH1_20220616_2022Sum_TS,Water,"Temperature, water",10.3141,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
0085EF19-058E-4C19-B6DF-D8E3D9213223,MTTOMTH1,20386552,5/31/2022,MTTOMTH1_20220531_2022Sum_TS,Water,"Temperature, water",7.82507,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00863644-23A6-478E-89B3-C1AAFBBCAEE4,CEDARTH1,21119059,12/28/2021,CEDARTH1_20211228_2021Fall_TS,Water,"Temperature, water",3.61136,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00869DE9-F065-49EB-9C42-58FD14C9443A,HOHTH4,21119084,10/12/2021,HOHTH4_20211012_2021Fall_TS,Water,"Temperature, water",9.56095,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00871B3E-6A0D-4B2C-B133-3F97607CA61A,NOLANDO1,21096024,7/28/2022,NOLANDO1_20220728_2022Sum_TS,Water,Dissolved oxygen (DO),8.42,mg/l,Calculated,1,Daily Minimum,1 Day,91,NULL,04:20.7,24:59.6,NULL
00876A6F-3B7F-44B5-B563-B92290E90284,CEDARTH1,21119059,5/15/2022,CEDARTH1_20220515_2021Fall_TS,Water,"Temperature, water",8.79181,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
0087CFC1-491A-444C-B850-B56DD90FC638,HOHTH1,20386537,9/12/2021,HOHTH1_20210912_2021Sum_TS,Water,"Temperature, water",17.2649,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
0089C977-0D4E-4075-87FF-B048C7D597D9,ELKTH2,21119024,6/27/2022,ELKTH2_20220627_2022Sum_TS,Water,"Temperature, water",13.4662,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
0089EA58-3047-4B08-B057-FF0D48438BCB,BRADENTH1,20386542,7/11/2022,BRADENTH1_20220711_2022Sum_TS,Water,"Temperature, water",14.505,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
0089FABB-6624-41E6-9429-CB3498C2704A,EFKALTH1,21119060,6/22/2021,EFKALTH1_20210622_2021Sum_TS,Water,"Temperature, water",12.8673,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
008A2452-0EF7-48F0-8105-0332BFDDF58F,NFWINFDTH1,21119037,8/31/2022,NFWINFDTH1_20220831_2022Sum_TS,Water,"Temperature, water",14.6455,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
008CB96E-729A-4C72-A426-B8330972221E,HELLRTH1,21119055,5/24/2022,HELLRTH1_20220524_2022Sum_TS,Water,"Temperature, water",9.2821,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
008CE6CB-5DDC-4EFC-95A0-F06232642409,BRADENTH2,21119056,6/9/2022,BRADENTH2_20220609_2022Sum_TS,Water,"Temperature, water",10.5293,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
008E48FF-02AF-41E3-B279-6B138A7E9CE7,CHALATH1,21119069,10/17/2021,CHALATH1_20211017_2021Fall_TS,Water,"Temperature, water",11.0656,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
008E9CF0-26B8-4032-B98A-A514A20A56CA,SFHOTH1,10699514,5/22/2021,SFHOTH1_20210522_2021Sum_TS,Water,"Temperature, water",7.544,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
008F945A-A4CE-402C-A87F-7C4585DBF7F2,ANDERTH2,21119080,8/22/2021,ANDERTH2_20210822_2021Sum_TS,Water,"Temperature, water",13.0818,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
009004C6-3F16-4564-843A-7AB427E4556F,GOODTH1,21119082,7/19/2021,GOODTH1_20210719_2021Sum_TS,Water,"Temperature, water",16.1063,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
0090F956-EA0E-42E0-B1D5-F7EA6452C19B,OWLTH2,20651393,9/22/2021,OWLTH2_20210922_2021Sum_TS,Water,"Temperature, water",11.6232,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00942DA6-87C6-4958-98D1-4A8FE41C2EB7,CEDARTH2,10699459,7/9/2021,CEDARTH2_20210709_2021Sum_TS,Water,"Temperature, water",13.7752,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
00949FBA-D317-457D-B09D-4EE2D3590B2F,JACKTH1,21119079,9/8/2021,JACKTH1_20210908_2021Sum_TS,Water,"Temperature, water",12.2238,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
00952706-C40D-4DC5-94F9-739F2FEFA9FD,WFIRONMTH1,20386528,6/24/2022,WFIRONMTH1_20220624_2022Sum_TS,Water,"Temperature, water",12.0817,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
0095FF1A-756D-4FC1-BF12-4DDAF1B40360,PINSTH1,20386532,7/28/2021,PINSTH1_20210728_2021Sum_TS,Water,"Temperature, water",13.3678,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
009774E8-7F09-49E6-A90F-CC3BCBE8A0A5,CHALATH2,21119057,11/11/2021,CHALATH2_20211111_2021Fall_TS,Water,"Temperature, water",9.69271,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
0098BC31-D82A-4906-8F82-CFB5060D7B47,CANYOTH1,10699480,8/19/2022,CANYOTH1_20220819_2022Sum_TS,Water,"Temperature, water",14.745,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
0098D16B-80D4-4848-AEF4-5562B20FCE50,WINFLDTH1,20651395,5/20/2021,WINFLDTH1_20210520_2021Sum_TS,Water,"Temperature, water",12.7923,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
0098DED6-882B-467A-964F-4EC38E0611F6,NOLANTH1,10694014,8/31/2022,NOLANTH1_20220831_2022Sum_TS,Water,"Temperature, water",15.819,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00997BC8-BDDF-488F-8005-0013FC6305CB,GOODTH1,21119074,1/2/2022,GOODTH1_20220102_2021Fall_TS,Water,"Temperature, water",2.60343,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
009A0E88-61D3-4116-8C73-6597DD80D4F4,ANDERTH1,21119072,11/3/2021,ANDERTH1_20211103_2021Fall_TS,Water,"Temperature, water",9.84287,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
009AD630-A15F-42D2-A164-9F680B50951B,NOLANTH3,21119066,9/27/2022,NOLANTH3_20220927_2022Sum_TS,Water,"Temperature, water",11.9021,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
009B1CF5-E252-480A-BCE9-FBBD06649B45,CEDARTH1,21119031,7/21/2022,CEDARTH1_20220721_2022Sum_TS,Water,"Temperature, water",14.0149,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
009B1DBE-473C-494A-8CBB-BB18A3676092,HOHTH5,21337443,5/30/2022,HOHTH5_20220530_2022Sum_TS,Water,"Temperature, water",9.101,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
009B60D0-0F6D-42DA-AF24-69B5EAA032A8,WTWINTH1,21337439,9/4/2022,WTWINTH1_20220904_2022Sum_TS,Water,"Temperature, water",9.495,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
009E5C2F-2197-4C2D-A8DA-31421B9B4B16,ANDERTH2,21119033,8/19/2022,ANDERTH2_20220819_2022Sum_TS,Water,"Temperature, water",15.2107,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00A0581A-BE03-417B-B3D4-27786D30F6C8,GOODTH1,21119082,7/22/2022,GOODTH1_20220722_2022Sum_TS,Water,"Temperature, water",14.8732,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00A0A2FB-2EB7-48F7-97CF-D1C5A3663AEB,HOHTH5,21337443,7/25/2022,HOHTH5_20220725_2022Sum_TS,Water,"Temperature, water",9.238,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00A117DC-C9B8-463D-9E3E-1E12D6A887EE,WFIRONMTH1,20386531,7/10/2021,WFIRONMTH1_20210710_2021Sum_TS,Water,"Temperature, water",13.161,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00A3229C-764B-498F-8F47-B69F767F8227,COTTOTH1,10699494,8/9/2021,COTTOTH1_20210809_2021Sum_TS,Water,"Temperature, water",12.1611,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
00A7BC9A-23E4-4BD8-BF4C-EC0307204FE4,CEDARTH1,21119059,8/27/2021,CEDARTH1_20210827_2021Sum_TS,Water,"Temperature, water",13.8326,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00A9A774-B382-42E6-A87B-07249C9C1393,HOHTH3,21119021,7/4/2022,HOHTH3_20220704_2022Sum_TS,Water,"Temperature, water",13.6396,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00AE0BB4-A275-47B1-BE40-DCEEE86646D2,CEDARTH1,21119059,3/28/2022,CEDARTH1_20220328_2021Fall_TS,Water,"Temperature, water",8.28773,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00AFAB61-8407-42BE-B509-B24E364FD5CD,WILLOBTH1,21119077,2/16/2022,WILLOBTH1_20220216_2021Fall_TS,Water,"Temperature, water",7.01604,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00B04882-3F85-42DF-8FE8-925BDA51B4D9,GOODTH1,21119082,7/11/2022,GOODTH1_20220711_2022Sum_TS,Water,"Temperature, water",16.2657,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00B07276-7D93-4E88-BBE8-F54776CFDBE8,EFKALTH1,21119060,12/30/2021,EFKALTH1_20211230_2021Fall_TS,Water,"Temperature, water",3.79391,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00B33150-268E-4DE7-A832-AB239A60B8B9,WINFLDTH2,21119034,7/19/2022,WINFLDTH2_20220719_2022Sum_TS,Water,"Temperature, water",12.9595,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00B36053-EC4E-4C2A-9B65-BF0DA615635A,HOHTH3,21119078,2/12/2022,HOHTH3_20220212_2021Fall_TS,Water,"Temperature, water",7.20449,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00B3626D-05A0-4543-9E67-E3BC339D1D4B,HOHTH1,20386537,5/23/2022,HOHTH1_20220523_2021Fall_TS,Water,"Temperature, water",11.7553,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00B4B45F-DEED-4A8E-B6AC-250C12B227AC,ELKTH1,21119061,10/29/2021,ELKTH1_20211029_2021Fall_TS,Water,"Temperature, water",9.8737,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00B5B6A5-2386-48B3-A308-EA35D1593395,WTWINTH2,20651388,10/12/2021,WTWINTH2_20211012_2021Sum_TS,Water,"Temperature, water",7.65495,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00B76C2B-A955-4A1C-B5FD-5408BA19D21D,HOHTH1,21337448,9/11/2022,HOHTH1_20220911_2022Sum_TS,Water,"Temperature, water",22.082,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00B82343-A55A-498F-A7A3-24963B466023,OWLTH1,21119065,9/25/2022,OWLTH1_20220925_2022Sum_TS,Water,"Temperature, water",13.2703,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00B8D455-C4F7-4E5E-B99D-98A93CAA7D64,CHALATH2,21119057,5/2/2022,CHALATH2_20220502_2021Fall_TS,Water,"Temperature, water",10.5835,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00B8DEE9-BA8B-400A-8910-33D153EB9B00,HOHTH1,21337448,7/9/2022,HOHTH1_20220709_2022Sum_TS,Water,"Temperature, water",16.677,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00B91B7F-CB16-4869-A530-0D4A1C5F7E96,HOHTH4,21119084,1/29/2022,HOHTH4_20220129_2021Fall_TS,Water,"Temperature, water",5.16337,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00B91F33-A5DE-4C38-BC0E-ABFE0E42BA03,HOOTTH1,10699502,7/5/2021,HOOTTH1_20210705_2021Sum_TS,Water,"Temperature, water",12.219,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00B97A65-AE75-4542-AD35-1B7D7D62DC92,COTTOTH1,10699494,6/6/2022,COTTOTH1_20220606_2022Sum_TS,Water,"Temperature, water",10.8794,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00B9AE6D-91D0-4769-BA7C-90D8E05B509A,CEDARTH1,21119059,1/3/2022,CEDARTH1_20220103_2021Fall_TS,Water,"Temperature, water",4.29493,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00B9C866-44B3-4F75-9F26-45774C3C80AE,CHALATH2,21119035,10/11/2022,CHALATH2_20221011_2022Sum_TS,Water,"Temperature, water",10.3097,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00BA21A3-122C-481C-96E9-37C2F27E9C07,CEDARTH2,10699459,6/25/2021,CEDARTH2_20210625_2021Sum_TS,Water,"Temperature, water",12.582,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
00BBB26A-70B8-41B1-9929-44683E26642E,WTWINTH2,20651388,8/15/2022,WTWINTH2_20220815_2022Sum_TS,Water,"Temperature, water",13.7729,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00BCC400-4882-476E-A6FA-C7D5719EF570,EFKALTH1,21119060,6/29/2021,EFKALTH1_20210629_2021Sum_TS,Water,"Temperature, water",16.6962,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00BD0289-9232-4B46-8D06-964E6C575CB9,BRADENTH2,21119056,7/29/2022,BRADENTH2_20220729_2022Sum_TS,Water,"Temperature, water",15.0292,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00BEE7D4-2E53-4E91-91A1-DC67B57FE6F4,CEDARTH1,21119031,9/21/2022,CEDARTH1_20220921_2022Sum_TS,Water,"Temperature, water",11.634,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00C00798-5DC7-40AC-A0F7-285367031A63,CHALATH2,21119057,7/22/2021,CHALATH2_20210722_2021Sum_TS,Water,"Temperature, water",16.604,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
00C124E7-9858-44E5-BD64-14861BDA4064,HOHTH2,21337447,9/10/2022,HOHTH2_20220910_2022Sum_TS,Water,"Temperature, water",17.344,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00C133F2-A5D1-415E-8DA0-8011EA61E777,JACKTH1,21119079,10/12/2021,JACKTH1_20211012_2021Fall_TS,Water,"Temperature, water",8.11919,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00C3035A-48D2-4656-BB2D-3235DF882049,SFHOTH1,10699514,9/10/2021,SFHOTH1_20210910_2021Sum_TS,Water,"Temperature, water",14.194,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00C304C6-C836-4302-993D-C3C836C19E6A,CEDARTH2,10699459,9/9/2022,CEDARTH2_20220909_2022Sum_TS,Water,"Temperature, water",12.6212,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00C379E5-9947-4A4A-8294-4056B6D0282A,WILLOBTH1,21119023,8/19/2022,WILLOBTH1_20220819_2022Sum_TS,Water,"Temperature, water",15.7597,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00C3A2C8-112B-427D-BF3B-5E579284D611,WINFLDTH1,21119076,9/27/2022,WINFLDTH1_20220927_2022Sum_TS,Water,"Temperature, water",12.0415,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00C521D1-EFB3-4B97-B9B1-DE123F0793A9,CEDARTH2,10699459,9/26/2021,CEDARTH2_20210926_2021Sum_TS,Water,"Temperature, water",11.9909,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
00C5B2E5-8993-4EFC-BC02-8A26ED9C0323,OWLTH2,20651393,6/28/2021,OWLTH2_20210628_2021Sum_TS,Water,"Temperature, water",15.697,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
00C640F7-8DEC-4534-BBF5-15EAC9A9FD27,HOHTH1,20386537,2/13/2022,HOHTH1_20220213_2021Fall_TS,Water,"Temperature, water",8.245,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00C8F63A-D3D0-494B-B123-A1149EA696F9,NOLANTH1,10694014,9/16/2022,NOLANTH1_20220916_2022Sum_TS,Water,"Temperature, water",16.106,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00C9BB64-1989-42AE-B873-892B3433FD86,SFHOTH1,21337380,6/13/2022,SFHOTH1_20220613_2022Sum_TS,Water,"Temperature, water",8.344,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
00CA1DE7-F455-42D5-93F1-80EA5B117B54,HOHTH2,21337447,7/21/2022,HOHTH2_20220721_2022Sum_TS,Water,"Temperature, water",14.3748,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00CB7A67-DE60-44BF-A20F-B3E795FBE736,CEDARTH1,21119059,8/2/2021,CEDARTH1_20210802_2021Sum_TS,Water,"Temperature, water",13.1676,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
00CD29CA-749D-45E8-8C5F-84EC21CBB025,WFKALTH1,21119058,2/4/2022,WFKALTH1_20220204_2021Fall_TS,Water,"Temperature, water",6.50211,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00CF3E03-A2BE-4EE8-84D2-7A790B1FB5BE,EFIRONMTH1,20651379,5/27/2022,EFIRONMTH1_20220527_2022Sum_TS,Water,"Temperature, water",7.6335,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00CFC027-4D12-43AB-A70F-CC85CB4E5252,WINFLDTH2,21119034,9/23/2022,WINFLDTH2_20220923_2022Sum_TS,Water,"Temperature, water",12.7831,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00D1FE3C-8A0F-4D50-9336-1B31DC33ED90,OWLTH2,21119067,8/22/2022,OWLTH2_20220822_2022Sum_TS,Water,"Temperature, water",13.4143,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00D35B2F-931D-4E04-A2EB-FCC86A061A8A,MCQUARYTH1,10699488,9/7/2021,MCQUARYTH1_20210907_2021Sum_TS,Water,"Temperature, water",15.008,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
00D44CE6-0D5D-40DF-8049-713EE47C2E39,PINSTH1,21337442,7/1/2022,PINSTH1_20220701_2022Sum_TS,Water,"Temperature, water",11.637,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00D5722B-E3A3-4BAF-A94C-2F036E301F56,PINSTH1,21337442,7/15/2022,PINSTH1_20220715_2022Sum_TS,Water,"Temperature, water",13.119,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
00D64473-F9C9-42C0-9FF2-7CC026463CCF,EPOLETH1,21337444,7/15/2022,EPOLETH1_20220715_2022Sum_TS,Water,"Temperature, water",11.151,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
00DB240C-14AD-4F19-A904-73B0DA6D713F,SIXMILETH1,10699431,9/17/2021,SIXMILETH1_20210917_2021Sum_TS,Water,"Temperature, water",12.0423,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
00DB3EC9-AC6F-4E89-A9C2-A482D0A03D99,WPOLETH1,20386528,8/13/2021,WPOLETH1_20210813_2021Sum_TS,Water,"Temperature, water",15.2427,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
00DC5258-6DCF-4BEE-8EE4-060952D90D6C,NOLANTH3,21119053,2/11/2022,NOLANTH3_20220211_2021Fall_TS,Water,"Temperature, water",6.52077,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
00E009AB-2DA0-4DE1-BED2-591797CC15F7,HOHTH1,20386537,1/30/2022,HOHTH1_20220130_2021Fall_TS,Water,"Temperature, water",7.11257,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
